text,label,label_name
i didn't enjoy my tutor session and want a refund back. how do i go about doing this?,21,request_refund
i see an unfamiliar payment on my statement.,8,card_payment_not_recognised
can i add a card that i just found (again) to the app?,6,card_linking
"i would like to re-activate my card, it was previously reported lost but i found it this morning.",6,card_linking
"i was charged twice for a restaurant, can you take the second charge off?",25,transaction_charged_twice
i'm sure i have enough money so why didn't the store accept my card?,12,declined_card_payment
"i made a cash deposit, but it hasn't shown up in my balance yet.",2,balance_not_updated_after_cheque_or_cash_deposit
why have i received a rebate for my payment after a week?,22,reverted_card_payment?
i did not make a direct debit payment as listed on my app,14,direct_debit_payment_not_recognised
what is this $1 charge on my account?,15,extra_charge_on_statement
"i want to use my card, how would i activate it?",0,activate_my_card
i have cancelled payments to this card.,22,reverted_card_payment?
i made a transaction this morning but i need to revert it now.,4,cancel_transfer
why couldn't i transfer funds to my beneficiary?,3,beneficiary_not_allowed
what was the extra charge for withdrawing money?,10,cash_withdrawal_charge
how long does it take for money to transfer as my balance hasn't been updated,1,balance_not_updated_after_bank_transfer
i transferred some money but the balance stayed the same.,1,balance_not_updated_after_bank_transfer
how can i check if i have received a refund if it is not yet on my statement?,20,Refund_not_showing_up
do i get charged for withdrawals?,10,cash_withdrawal_charge
i need information explaining why my top-up failed to go through,23,top_up_failed
i should not have been charged a fee for my transfer.,26,transfer_fee_charged
i noticed additional charges when transferring?,26,transfer_fee_charged
the wrong exchange rate applied to my cash withdrawal.,29,wrong_exchange_rate_for_cash_withdrawal
why was i charged a fee for using my card,7,card_payment_fee_charged
i could not use my card in a store.,12,declined_card_payment
"i have the cash already, my account still shows up as pending. how can my account be still pending?",17,pending_cash_withdrawal
"i found my card, am i able to put it back into the app?",6,card_linking
is there a reason for my top up to be cancelled?,24,top_up_reverted
"hello. i tried doing a topup and i thought it worked, but now the money is no longer in my account. can you explain?",24,top_up_reverted
"i tried to get money out of an atm in notting hill earlier, but it didn't work. is my card actually working? it's the first time i tried using it",13,declined_cash_withdrawal
i wish to cancel a transfer,4,cancel_transfer
i am still waiting to find out the status of my refund. i have made previous attempts to find out what the status is to no avail. will you please look into this for me?,20,Refund_not_showing_up
i am missing my refund.,20,Refund_not_showing_up
why did i get less from the atm?,28,wrong_amount_of_cash_received
"how long does it take to activate the card, as it does not look like its working?",0,activate_my_card
"i needed money for a night out with the girls but i was declined, why?",13,declined_cash_withdrawal
why can't i transfer to an account?,3,beneficiary_not_allowed
can i get money in my home currency at an atm? i'm on vacation and don't have cash with me. this is cause for a bit of concern. is it possible to withdraw here without additional cost?,29,wrong_exchange_rate_for_cash_withdrawal
why did i get declined when trying to get cash?,13,declined_cash_withdrawal
i'm not seeing my cash deposit showing up in my account.,2,balance_not_updated_after_cheque_or_cash_deposit
what are the exchange rates for getting cash,29,wrong_exchange_rate_for_cash_withdrawal
i made a transfer from france two days ago now but there hasn't made it there yet. do international transfers take longer?,1,balance_not_updated_after_bank_transfer
my new landlord says he hasn't received the rent payment that i transferred a couple days ago. i've already checked the account numbers and they are correct. can you tell me what's going on with this transaction that the transfer isn't showing up on my landlord's end?,27,transfer_not_received_by_recipient
the activation process for my card isn't working.,0,activate_my_card
my card payment has failed.,12,declined_card_payment
why isn't my balance reflecting a transfer i did?,1,balance_not_updated_after_bank_transfer
"in my app, a direct debit payment that i didn't do shows up.",14,direct_debit_payment_not_recognised
"i've obtained the card, how do i enable it on the app?",6,card_linking
what reasons would cause my card payment to be cancelled?,22,reverted_card_payment?
why was i charged twice for the same thing?,25,transaction_charged_twice
i tried to use the atm today but it would not accept my card.,13,declined_cash_withdrawal
is there a problem with my account? when i tried to withdraw cash at an atm i was denied.,13,declined_cash_withdrawal
"it seems like i have been waiting forever for this international transfer. why is it taking so long? c'mon, it's 2018, things happen at a click of a button. all of the account information is correct, so how long will this take?",19,pending_transfer
an extra pound was charged!,15,extra_charge_on_statement
cancel transaction,4,cancel_transfer
my purchases from this morning are showing up as payment pending. can you tell me why?,16,pending_card_payment
the correct amount of cash was not received.,28,wrong_amount_of_cash_received
my transfer still says pending,19,pending_transfer
why won't you accept my payment? i keep trying with this card and it's not working.,12,declined_card_payment
can you tell me why my card payment was cancelled?,22,reverted_card_payment?
why is the atm not allowing me to get cash?,13,declined_cash_withdrawal
i bough an item and the exchange rate was incorrect.,9,card_payment_wrong_exchange_rate
what would ii do if i wanted to activate my new card,0,activate_my_card
why didn't my payment process,16,pending_card_payment
"my card payment is just showing up as pending since forever, what's going on with that, it should be going through at some point?",16,pending_card_payment
i am wondering if international transfers take longer. i a made a transfer from france two days ago and believed it would be here already. please let me know when i will get it!,1,balance_not_updated_after_bank_transfer
"i deposited a cheque with some money, but the balance hasn't changed.",2,balance_not_updated_after_cheque_or_cash_deposit
"i have to transfer money over to my mother, and i have tried numerous times and all that keeps happening is error messages.",3,beneficiary_not_allowed
the exchange rate i was charged for a purchase was not right.,9,card_payment_wrong_exchange_rate
"how long does it take for transfers to be approved? i sent funds to my girlfriend, and she says that she has not seen any approved funds in her account.",27,transfer_not_received_by_recipient
"i was wondering why my payment hasn't gone through yet, its been a while.",16,pending_card_payment
i have a transfer that was approved that i'm urgently waiting for. how long am i supposed to wait for it?,19,pending_transfer
how can i request cash back? the atm just gave me a different amount than what i've been actually charged though...,28,wrong_amount_of_cash_received
i had the wrong exchange rate applied to some cash i got abroad.,29,wrong_exchange_rate_for_cash_withdrawal
why was i charged a fee for my card payment?,7,card_payment_fee_charged
"i normally have no issues making transfers, so why am i suddenly being told it is not possible?",3,beneficiary_not_allowed
"i was under the impression that you offer crypto top up; however, it doesn't appear to be working. the money has now disappeared from my account so i need to know what the deal is?",24,top_up_reverted
can you tell me why my card keeps getting declined every time i try to use it?,12,declined_card_payment
"i did a transfer to my account, but it hasn't shown up",1,balance_not_updated_after_bank_transfer
"i was supposed to receive my new card by now, but it hasn't came in.",5,card_arrival
why is the exchange rate on my card wrong?,9,card_payment_wrong_exchange_rate
why did my payment go back to my account when i bought something?,22,reverted_card_payment?
i think i am a victim of fraud. i noticed there was a charge on my account that i didn't do because i haven't touched my card today. can you please reverse the charge and refund my money?,14,direct_debit_payment_not_recognised
why is there a fee on a card payment?,7,card_payment_fee_charged
"my card was supposed to arrive, but hasn't?",5,card_arrival
there is an extra 1£ charge on my app. why did you charge me extra?,15,extra_charge_on_statement
i returned an item but don't see it on my account?,20,Refund_not_showing_up
a transaction on my card shows as pending.,16,pending_card_payment
i am seeing inside the app a some cash withdrawal that is not mine,11,cash_withdrawal_not_recognised
what is the refund procedure?,21,request_refund
i got charged twice for the same payment. please removed the pending payment. thank you.,25,transaction_charged_twice
there was a limited amount of money available at the time of my transaction.,28,wrong_amount_of_cash_received
why do i have two charges it should only be one charge?,25,transaction_charged_twice
if i make a mistake can i cancel the transaction?,4,cancel_transfer
i really need to top-up my card today urgently but my card keeps getting declined!! can you please help me with this problem or let me know if you have any alternatives,23,top_up_failed
what does it mean when a cash withdrawal is pending?,17,pending_cash_withdrawal
somebody stole my wallet and is using my card! can you do something so they can't keep taking my money?,11,cash_withdrawal_not_recognised
"hi, i have withdrawn cash from the atm on holiday and i guess withdrawal amount has been overcharged. i did it as i was not aware of these charges.",29,wrong_exchange_rate_for_cash_withdrawal
i took out money and there is a fee. why?,10,cash_withdrawal_charge
i was made to pay an additional pound!,15,extra_charge_on_statement
my latest payment was declined! what happened! i was told everything had been resolved and was back to working order again.,12,declined_card_payment
a direct debit payment that i didn't authorise shows up in my app.,14,direct_debit_payment_not_recognised
would it be possible to activate my card?,0,activate_my_card
"i recently purchased something, and the exchange rate was wrong.",9,card_payment_wrong_exchange_rate
why is there a charged fee for debit or credit card payment?,7,card_payment_fee_charged
"i think something went wrong, i didn't get the right amount.",28,wrong_amount_of_cash_received
"i took out cash from the atm, but something must have went wrong, my account shows the correct amount of cash i took out, but the atm didn't give me that amount. how do i get my money back?",28,wrong_amount_of_cash_received
when will my deposit be processed?,2,balance_not_updated_after_cheque_or_cash_deposit
why was there a transfer fee on my account?,26,transfer_fee_charged
the exchange rate was incorrect for this item i bought.,9,card_payment_wrong_exchange_rate
why hasn't my transaction arrived?,27,transfer_not_received_by_recipient
where is the card i ordered 2 weeks ago?,5,card_arrival
"money was taken out without my consent,",11,cash_withdrawal_not_recognised
i was charge a fee that i wasn't told about,26,transfer_fee_charged
what are the reasons why you would not be able to process a payment,3,beneficiary_not_allowed
i thought you guys offered free transfers. why was i charged?,26,transfer_fee_charged
what i topped up was reverted by the app.,24,top_up_reverted
could you inform me as to why i have been charged a higher fee for doing banking abroad.,26,transfer_fee_charged
"i have an unknown debit charge in my statement, why?",14,direct_debit_payment_not_recognised
how do i get my refund back?,21,request_refund
i've made a card payment a couple of days ago now but it looks like the money is stuck. how long does it typically take for the payment to go through?,16,pending_card_payment
please help me with the activation of the new card.,0,activate_my_card
how do i check to see why my card payment was declined?,12,declined_card_payment
i am not receiving the correct exchange rate on my card.,9,card_payment_wrong_exchange_rate
i bought the wrong size and would like a refund,21,request_refund
is it possible that my card payment was reverted?,22,reverted_card_payment?
"unbeknownst to me, there was an additional charge on my prior transaction. a notification of sorts should be required and explained before future payments are made.",7,card_payment_fee_charged
"i could not get a top-up to work, why?",23,top_up_failed
can i have my card activated?,0,activate_my_card
i want to see what this fee is on my card payment.,7,card_payment_fee_charged
can you please tell me where my card is? i ordered it 2 weeks ago!,5,card_arrival
why was my atm withdrawal cancelled?,13,declined_cash_withdrawal
how do i link a new card to an existing one?,6,card_linking
my top up may have been reverted,24,top_up_reverted
what's taking so long for this payment to go through?,16,pending_card_payment
i see a $1 charge in a transaction.,15,extra_charge_on_statement
why is there some cash that i did not deposit in my account?,11,cash_withdrawal_not_recognised
what's the normal time frame for a transfer from a uk account? after just making a transfer it doesn't appear at all. i need to know if things went okay.,1,balance_not_updated_after_bank_transfer
why has my top up been returned?,24,top_up_reverted
i need to cancel a transaction please!,4,cancel_transfer
there is a pending payment on my account that is very strange. i don't remember making this and it won't go away. can you help me figure this out?,15,extra_charge_on_statement
"my money is gone. i had topped up recently and saw it was there and went through, but now it's disappeared, what is happening?",24,top_up_reverted
i used my card to get cash then i was charged a fee that i shouldn't have been charged.,10,cash_withdrawal_charge
how much can i withdrawal in one month without incurring fees?,10,cash_withdrawal_charge
my recipient hasn't received the money,27,transfer_not_received_by_recipient
my refund has not shown up in my account. where is it?,20,Refund_not_showing_up
why am i charged an extra fee on my card?,7,card_payment_fee_charged
how can i check on the delivery status of my card?,5,card_arrival
"i keep checking to see if i've received a refund that i requested from a seller, but i'm not seeing the refund. i need you to help me get the refund.",20,Refund_not_showing_up
i have tried using my card for the first time at the atm of notting hill to withdrawal cash but it didn't work. does this mean my card isn't working?,13,declined_cash_withdrawal
"there's a €1 fee on my statement, why?",15,extra_charge_on_statement
there seems to be a couple of payments listed in the app i know weren't made by me. is there a possibility someone has access to my card? can you find out what's going on?,8,card_payment_not_recognised
"when i top-up, the app reverts it.",24,top_up_reverted
how is my atm deposit not available yet?,17,pending_cash_withdrawal
when will i get my new card?,5,card_arrival
"i have checked the account information several times to be sure that it is correct, but the in country transfer i did a few days ago still has not appeared! what is the hold up?",27,transfer_not_received_by_recipient
the amount of cash i have received is not correct.,28,wrong_amount_of_cash_received
i haven't received my card and am worried it is lost.,5,card_arrival
the atm gave me less cash than requested,28,wrong_amount_of_cash_received
i got charged fees for withdrawing cash!,10,cash_withdrawal_charge
what are the reasons to be charged a fee on card payments?,7,card_payment_fee_charged
why am i getting double charged for multiple transactions?,25,transaction_charged_twice
can you tell me why the card payment came back?,22,reverted_card_payment?
i have a question about fee for cash withdraw.,10,cash_withdrawal_charge
i need to track the card sent to me.,5,card_arrival
the app reverted the payment i made.,22,reverted_card_payment?
i found my card. how can i put it into my app?,6,card_linking
rates were applied wrong while using foreign currency at an atm.,29,wrong_exchange_rate_for_cash_withdrawal
why is my withdrawl to cash still pending?,17,pending_cash_withdrawal
my money transfer has not happened yet,19,pending_transfer
why hasn't a transaction i did to my friend arrived yet?,27,transfer_not_received_by_recipient
i checked the app and there is a payment that i don't recognize.,8,card_payment_not_recognised
i see a strange payment in my account.,8,card_payment_not_recognised
why did my payment fail?,12,declined_card_payment
i need to move money to another beneficiary. why is it not working?,3,beneficiary_not_allowed
"i paid my rent into the wrong account, could you please pay it into the right account, it needs to be done by tomorrow.",4,cancel_transfer
"i've use my accounts all the time to manage my payments for my place abroad that i just got. i now see that i suddenly have new fees.i'm a frequent customer, so why are you charging me new fees instead of rewarding me?",26,transfer_fee_charged
the exchange rate was different than expected,29,wrong_exchange_rate_for_cash_withdrawal
i believe my top up has failed,23,top_up_failed
help! the app says i took out cash but i didn't!,11,cash_withdrawal_not_recognised
why is my money not in my account. i have already sent it out.,2,balance_not_updated_after_cheque_or_cash_deposit
i tried withdrawing but my cash is not showing up?,28,wrong_amount_of_cash_received
i'm going to cancel a purchase.,21,request_refund
please tell me why the purchase i made online returned payment. i really wanted this item and i've been trying for 2 weeks.,22,reverted_card_payment?
looks like my card payment was cancelled.,22,reverted_card_payment?
"i bought something online a couple days ago, sent the money immediately online but the seller says it's still not there yet. how long do eu transfers actually take?",19,pending_transfer
i used my card to top up but it's saying it is still pending. what does this mean?,18,pending_top_up
someone stole my wallet a couple of hours ago now and they have taken money from my account. is there any way that you can help so i won't lose any more of my money.,11,cash_withdrawal_not_recognised
i just found a payment from a while back in my account that i didn't make. can i still dispute it even though it was a couple of months ago?,14,direct_debit_payment_not_recognised
i tried to get cash out of the atm but it is taking too long,17,pending_cash_withdrawal
why is this beneficiary being rejected?,3,beneficiary_not_allowed
i'm confused as to why my transfer is still listed as pending on the website.,19,pending_transfer
i checked my statement and am being charged one pound. where did this charge come from?,15,extra_charge_on_statement
"i only made one transaction at this place, but it's appearing multiple times.",25,transaction_charged_twice
why did i only get 20.00,28,wrong_amount_of_cash_received
"hello, i'm a brand new customer and tried topping up for the first time today. it has been pending for half an hour and doesn't seem to be working. please resolve this.",18,pending_top_up
why isn't my deposit in my account?,2,balance_not_updated_after_cheque_or_cash_deposit
i can't find my refund. please help.,20,Refund_not_showing_up
the app shows a fraudulent payment made on my account.,8,card_payment_not_recognised
i just bought an item and would like to stop payment can you tell me if the item has been sent yet?,21,request_refund
i want to revert this mornings transaction.,4,cancel_transfer
"i tried topping up my account but it failed, can you help me?",23,top_up_failed
are there atm fees?,10,cash_withdrawal_charge
"i received a refund, however i cannot see it in my account",20,Refund_not_showing_up
how do i request a refund?,21,request_refund
why did you revert my top-up?,24,top_up_reverted
my app shows a payment i didn't make,8,card_payment_not_recognised
why is there a fee for using my card?,7,card_payment_fee_charged
i can't activate my card?,0,activate_my_card
i am not seeing recent cash withdrawal on my account.,17,pending_cash_withdrawal
how do i get my card into the app?,6,card_linking
my top is still pending.,18,pending_top_up
why was my transaction charged an extra fee when paying with my card?,7,card_payment_fee_charged
"hi, could you please help me as someone has stolen my wallet few hours ago. and a withdrawal is made, please help immediately. as i don't want to suffer more.",11,cash_withdrawal_not_recognised
when i exchanged currencies the value of my money changed.,29,wrong_exchange_rate_for_cash_withdrawal
how can i find out about an extra fee on my statement?,15,extra_charge_on_statement
my balance didn't change after i transferred some money.,1,balance_not_updated_after_bank_transfer
my new card hasn't came in.,5,card_arrival
my balance was not updated after transferring money.,1,balance_not_updated_after_bank_transfer
what can i do if my card still hasn't arrived after 2 weeks?,5,card_arrival
i am still waiting for my card.,5,card_arrival
there was a problem with the exchange rate on a purchase.,9,card_payment_wrong_exchange_rate
there is a vendor name i don't recognize on a payment from my account. i don't think i made this payment.,8,card_payment_not_recognised
"i did a payment with my card but seem that didn't work, it's still listed as pending since a while ago. when does this actually go through?",16,pending_card_payment
why was i charged extra on my last uk pound to russian ruble exchange?,9,card_payment_wrong_exchange_rate
can you please help me in canceling my order.,21,request_refund
i have a fee listed for a transfer.,26,transfer_fee_charged
"i went for a meal in seattle and paid the bill but i think they charged me twice, the first time they swiped the card i got a notification to say the money had gone out the account but then i added a tip and i think they swiped it all again. can you refund one of the charges?",25,transaction_charged_twice
there is payment showing that i didn't do.,8,card_payment_not_recognised
my card wont work at an atm,13,declined_cash_withdrawal
"i transferred money, why was charged for an extra fee?",26,transfer_fee_charged
what is the exchange rate when i get cash,29,wrong_exchange_rate_for_cash_withdrawal
what on earth is up with the exchange rate! this should have been a much higher amount of cash,29,wrong_exchange_rate_for_cash_withdrawal
how long does it take for me to get my new card?,5,card_arrival
what can i do about a direct debit transaction on my card that i didn't make?,14,direct_debit_payment_not_recognised
my payment card was declined - could you tell me why?,12,declined_card_payment
why can't a beneficiary receive a money transfer from me?,3,beneficiary_not_allowed
"i am not sure how this will work, but i have not received a product i ordered. i want a refund, but should i just cancel the payment?",21,request_refund
how do i dispute a direct debit that i didn't do?,14,direct_debit_payment_not_recognised
how are cash withdrawals pending?,17,pending_cash_withdrawal
there is a payment on my card that i do not recognize. i've never seen the name on the transaction before.,8,card_payment_not_recognised
i was supposed to get a refund but i do not see it.,20,Refund_not_showing_up
i don't think that my top-up worked.,23,top_up_failed
i tried to top up with my card but it was declined. i was able to a couple days ago and it worked. is something wrong? can you check it for me please?,23,top_up_failed
can you track my card for me?,5,card_arrival
what does pending mean on a cash withdrawal?,17,pending_cash_withdrawal
i have a fee and i don't know why,7,card_payment_fee_charged
an extra fee has been added to my card payment is this correct?,7,card_payment_fee_charged
"i tried to withdraw money, but was unable to. still says that the transaction is pending? will this money disappear??",17,pending_cash_withdrawal
i got notified that my top up has been reverted. why?,24,top_up_reverted
where is the transfer that i did?,1,balance_not_updated_after_bank_transfer
"hello, i tried to take some cash out of the atm but i looked at my statement and it still shows that it's pending. is the machine broken? will i receive my money back or will i be charged for this?",17,pending_cash_withdrawal
i'm on holiday and i noticed a different amount for exchange rate. can you explain?,9,card_payment_wrong_exchange_rate
the atm i used for foreign currency provided the wrong exchange rate.,29,wrong_exchange_rate_for_cash_withdrawal
"i tried to withdraw some funds from my card, but was declined. how can i get my money?",13,declined_cash_withdrawal
this debit is not my transcation. how do i get my money out back?,14,direct_debit_payment_not_recognised
last week i put a cash deposit into my account and it is still isn't there.,2,balance_not_updated_after_cheque_or_cash_deposit
it appears i have a fee in my statement.,15,extra_charge_on_statement
i made a card payment but it didn't work. why not?,12,declined_card_payment
there is some cash that is showing up on my app.,11,cash_withdrawal_not_recognised
why was my request for cash declined?,13,declined_cash_withdrawal
i was declined when i tried to withdraw cash!,13,declined_cash_withdrawal
"i had a duplicate card and bought something and it showed up twice. i canceled my card, how do i get my money back?",25,transaction_charged_twice
did you revert my top up?,24,top_up_reverted
its been several days and my cash withdrawal is still pending. why?,17,pending_cash_withdrawal
why have i been charged a fee for using my card?,7,card_payment_fee_charged
"it's been more than a week since i had a return charged to my card, why hasn't it showed up?",20,Refund_not_showing_up
a transfer has been made in my account that i need to cancel. this was a mistake on my part and i hope we can get this resolved quickly.,4,cancel_transfer
help my activate my card.,0,activate_my_card
there are duplicate transactions on my account,25,transaction_charged_twice
please tell me how to get a refund for something i bought.,21,request_refund
for what reason can i not transfer money to a beneficiary?,3,beneficiary_not_allowed
i didn't get all the cash i asked for,28,wrong_amount_of_cash_received
can i cancel this purchase?,21,request_refund
unusual direct deposit,14,direct_debit_payment_not_recognised
"i got this stupid fee after taking cash out, why?",10,cash_withdrawal_charge
a transfer to my account was denied.,3,beneficiary_not_allowed
i bought an item that i was charged a different exchange rate for.,9,card_payment_wrong_exchange_rate
"i'm looking at my statement, and my refund is not on there.",20,Refund_not_showing_up
why was i charged for withdrawing cash?,10,cash_withdrawal_charge
why is there a service fee on my statement?,15,extra_charge_on_statement
what's the expected wait time to recieve my new card?,5,card_arrival
"is there a fee when i get cash from an atm? is there a limit i can take out? if there is a fee, what is it?",10,cash_withdrawal_charge
"i tried to top up, but the funds show up as pending. i thought it was instant?",18,pending_top_up
could i get tracking on the card?,5,card_arrival
i made a transfer to my friend earlier and she hasn't received it yet. what's the hold up?,27,transfer_not_received_by_recipient
why did i get charged a fee for my card payment?,7,card_payment_fee_charged
i didn't cancel my card payment.,22,reverted_card_payment?
i need to cancel a transaction on my debit card.,14,direct_debit_payment_not_recognised
what was the cause for my card to be declined?,13,declined_cash_withdrawal
i can't get the top-up to work! what's going on here.,23,top_up_failed
i used a check check yesterday to balance my account and it isn't showing up?,2,balance_not_updated_after_cheque_or_cash_deposit
"after i got my cash, i found out my exchange rate was wrong.",29,wrong_exchange_rate_for_cash_withdrawal
let me know when you charge for payments. i just checked the app and saw a fee that i wasn't warned about.,7,card_payment_fee_charged
what needs to be done to activate and use a card?,0,activate_my_card
i noticed my exchange rate was incorrect when i got cash.,29,wrong_exchange_rate_for_cash_withdrawal
why is it taking so long for my pending transaction to post as cleared?,19,pending_transfer
i got a fee when paying with my card,7,card_payment_fee_charged
i have been overcharged. i just changed over russian ruble to uk pounds and it was too much. it seems something was wrong with my exchange.,9,card_payment_wrong_exchange_rate
i pulled cash from the atm earlier. why is it still pending if i already have the cash?,17,pending_cash_withdrawal
my card payment wasn't declined,12,declined_card_payment
how long does it take for a transfer to post,1,balance_not_updated_after_bank_transfer
i need to reverse a transaction,4,cancel_transfer
"one of my charges was declined, but the second one went through. but i notice on my app that one of them has gone through, and the other one is still pending. please ensure that only one charge is processed. thanks",25,transaction_charged_twice
why is it taking so long for a transfer to complete!,27,transfer_not_received_by_recipient
i did not have the right exchange rate applied to my situation of pulling out cash,29,wrong_exchange_rate_for_cash_withdrawal
"if i have already completed a cash withdrawal at an atm, is it normal for it to show as a pending transaction on the app?",17,pending_cash_withdrawal
"how long do transfers from a uk bank account usually take for you? i just made a transfer and i'm not seeing anything, wondering if it worked",1,balance_not_updated_after_bank_transfer
when will my returned transaction show up on my account?,20,Refund_not_showing_up
i deposited a cheque but the cash hasn't arrived yet,2,balance_not_updated_after_cheque_or_cash_deposit
can i cancel a transfer i made,4,cancel_transfer
why would a transfer to a beneficiary not go through?,3,beneficiary_not_allowed
can i withdraw money in my hometown currency while on holiday without any additional fees?,29,wrong_exchange_rate_for_cash_withdrawal
why am i still waiting for a transfer?,1,balance_not_updated_after_bank_transfer
i need to cancel a transfer i made.,4,cancel_transfer
i have my card here with me and someone has just made a withdrawal for 500. please help!,11,cash_withdrawal_not_recognised
"transfers can take up to one day to process before departing for the beneficiary accounts. please confirm that you've entered your account details correctly. sepa transfers can take up to two working days, while swift transfers can take up to five working days.",19,pending_transfer
how do i dispute a direct debit transaction?,14,direct_debit_payment_not_recognised
i've been trying to make a transfer and it hasn't gone through. now i am receiving an error message. what is the problem?,3,beneficiary_not_allowed
why am i not able to withdraw cash from this atm?,13,declined_cash_withdrawal
my payment shows that it is pending will i be charged more money?,19,pending_transfer
"i'm checking my statements and i saw a purchase from a couple weeks ago that i don't recall at all. not only that, but i don't even know the business that charged it. i'm not sure if i did it or not, but can we check it and see if we can trace it back to make certain?",14,direct_debit_payment_not_recognised
i don't recognize this payment,8,card_payment_not_recognised
"in my app, a direct debit payment i didn't do shows in my app",14,direct_debit_payment_not_recognised
i have an outgoing transfer,19,pending_transfer
is it possible for a transaction to be cancelled?,4,cancel_transfer
activate my card,0,activate_my_card
"one of my card payments, i don't recognise the name of the merchant.",8,card_payment_not_recognised
why was my exchange rate a different amount than usual?,9,card_payment_wrong_exchange_rate
why is it taking so long for my money to appear in my account? i have been waiting a week!,2,balance_not_updated_after_cheque_or_cash_deposit
i used my card the other day to get cash from an atm and was charged an extra fee. i don't understand why i am being charged a fee all of a sudden. i thought it was free to withdraw from an atm?,10,cash_withdrawal_charge
can you tell me why my transfer is pending still?,19,pending_transfer
my cash withdrawl has the wrong rate of exchange.,29,wrong_exchange_rate_for_cash_withdrawal
i got some cash but it wasn't the right amount.,28,wrong_amount_of_cash_received
2 weeks ago i ordered my new card. it isn't here. what should i do?,5,card_arrival
"i withdrew some cash, when is it going to show?",17,pending_cash_withdrawal
why was i charged extra on my app?,15,extra_charge_on_statement
the app is showing mt withdrawals that aren't mine.,11,cash_withdrawal_not_recognised
can someone explain why i'm getting a message on my screen saying my transfer isn't possible? i've done several in the past and haven't had a single problem until now. what's going on?,3,beneficiary_not_allowed
what amount of time does it take for a transfer to reflect and be available,1,balance_not_updated_after_bank_transfer
the exchange rate i got for cash was wrong,29,wrong_exchange_rate_for_cash_withdrawal
how long do transfers typically take? is there a way of speeding the process up? my friend needs the money i sent her desperately.,27,transfer_not_received_by_recipient
there are funds showing in my app that i did not receive.,11,cash_withdrawal_not_recognised
"the product is not working, can i get a refund?",21,request_refund
"my app says i made a withdrawal, but i didn't.",11,cash_withdrawal_not_recognised
"hello, i am a new customer, and just tried topping up for the first time. according to your information, the transaction should be instant - why does it still show as pending?",18,pending_top_up
why hasn't my in country transfer gone through yet? i confirmed the account info a couple days ago but the payment hasn't been posted yet.,27,transfer_not_received_by_recipient
i'm really upset because i made a typo during a transfer and now i've sent money to the wrong account. i can't fix this with the app. please help me immediately!,4,cancel_transfer
i have a payment that shows twice,25,transaction_charged_twice
i'm still expecting the transaction to be finished,27,transfer_not_received_by_recipient
how can i request cash back? the atm gave me the wrong amount that i've been charged though...,28,wrong_amount_of_cash_received
how long is the wait for a money transfer to show up?,19,pending_transfer
i recently made a transfer that i would like to cancel,4,cancel_transfer
i noticed on my online statement that an atm withdrawal i made early is still pending. is this accurate?,17,pending_cash_withdrawal
am i able to cancel a transfer i just made,4,cancel_transfer
can the card was sen to me be tracked?,5,card_arrival
i was recently charged for withdrawing money from my bank atm. how can that be possible when i haven't been charged for using it before?,10,cash_withdrawal_charge
how does on apply fora refund on an item he ordered? i ordere an item and have not received it yet so i want to cancel it and get a refund,21,request_refund
"this is not right, i was told i could take out cash at the atm for free?",10,cash_withdrawal_charge
i used my card and there was a fee,7,card_payment_fee_charged
there is a direct debit charge on my account that i don't recognize.,14,direct_debit_payment_not_recognised
i need to dispute a direct debit.,14,direct_debit_payment_not_recognised
how do i link an old card?,6,card_linking
i received $20 but i entered $100,28,wrong_amount_of_cash_received
i need my card frozen cause it was used without my consent to take money out. it was in an odd place.,11,cash_withdrawal_not_recognised
if i found a lost card can i put it back in app,6,card_linking
there is an odd 1£ charge that appears as pending on my statement. what's the reason for that? i haven't purchased anything for a pound.,15,extra_charge_on_statement
what are the exchange rates for foreign currency atms,29,wrong_exchange_rate_for_cash_withdrawal
is there a reason that my payment didnt go through,12,declined_card_payment
there's a payment showing in the app today even though i have not used my card at all. i want a refund.,14,direct_debit_payment_not_recognised
why isn't my refund shown on my statement?,20,Refund_not_showing_up
i was just shopping online for some tickets and the payment was declined by you. why has this happened? i am certain i have the right amount of funds in my account.,12,declined_card_payment
when will my deposit from this morning show up?,2,balance_not_updated_after_cheque_or_cash_deposit
i was charged more than once for a card payment i made.,25,transaction_charged_twice
why was there a fee for my cash withdrawal?,10,cash_withdrawal_charge
i need a refund right away but the funds aren't available in my account,20,Refund_not_showing_up
there is money in my account that i didnt put there,11,cash_withdrawal_not_recognised
please cancel the transaction,4,cancel_transfer
i can't add any more money.,23,top_up_failed
how do i reactivate a card i thought i lost?,6,card_linking
atm only gave me $20 instead of $100,28,wrong_amount_of_cash_received
why would my beneficiary not be allowed?,3,beneficiary_not_allowed
why is the exchange rate different than expected on my transaction?,29,wrong_exchange_rate_for_cash_withdrawal
is there a reason that my top-up is still pending?,18,pending_top_up
i just deposited cash to my account and can't find it!,2,balance_not_updated_after_cheque_or_cash_deposit
i couldn't pay with my card,12,declined_card_payment
i tried to transfer some money and it hasn't done it yet - what's going on?,27,transfer_not_received_by_recipient
my atm card isn't working for a withdrawl,13,declined_cash_withdrawal
there is a mysterious debit transaction on my statement,14,direct_debit_payment_not_recognised
does transferring money have a fee?,26,transfer_fee_charged
my transaction is on the wrong account.,4,cancel_transfer
